Time;Speed;Position X;Position Y;Acceleration X;Acceleration Y;
4.64916086197;17.5014343262;-889.241394043;192.167373657;-23.0686473846;-1.07160496712;
4.69917821884;17.1208114624;-889.016845703;192.088424683;-2.23059463501;0.216568902135;
4.74919176102;16.7637672424;-888.796081543;192.012252808;-39.0790061951;-2.27934908867;
4.79916715622;16.3743743896;-888.58013916;191.939239502;-39.0037231445;-2.39604258537;
4.84917020798;16.0059871674;-888.368652344;191.86920166;-2.02157950401;0.209756970406;
4.8991727829;15.6693277359;-888.160766602;191.801818848;-37.6638031006;-2.51892662048;
4.94917392731;15.3043794632;-887.957275391;191.737335205;-37.0205535889;-2.5785074234;
4.99919176102;14.9546880722;-887.758056641;191.675598145;-0.0040303315036;-0.00918103475124;
5.04918193817;14.6158638;-887.562866211;191.616546631;-0.00385067402385;-0.00881612021476;
5.09918260574;14.2826347351;-887.371704102;191.560134888;-1.85381174088;0.191795215011;
5.14918327332;14.3229656219;-887.180175781;191.505111694;-11.4162607193;-0.00910744722933;
5.19919586182;14.4112043381;-886.986999512;191.451126099;-13.616558075;-0.0549908019602;
5.24919843674;14.5029554367;-886.792358398;191.398269653;0.500921726227;0.271466374397;
5.29919195175;14.5882081985;-886.596374512;191.346664429;-11.0866775513;-0.0104428846389;
5.3492026329;14.6837358475;-886.398742676;191.296325684;0.544031620026;0.294088542461;
5.39919567108;14.7737398148;-886.199584961;191.247344971;-11.0862932205;-0.0116946259513;
5.44919776917;14.8675470352;-885.998657227;191.19972229;-11.0864830017;-0.0122979981825;
5.49921560287;14.9596128464;-885.796142578;191.153549194;-11.086812973;-0.0126677723601;
5.54920339584;15.0517463684;-885.592041016;191.108901978;-11.0866088867;-0.0130388792604;
5.59920597076;15.1437044144;-885.386413574;191.065811157;0.513317763805;0.331734240055;
5.64920520782;15.2344169617;-885.179077148;191.024307251;-4.10900115967;-0.0136670144275;
5.69922590256;15.3276481628;-884.970214844;190.984436035;-11.0837678909;-0.0139291919768;
5.74922895432;15.4207401276;-884.759887695;190.946243286;0.5235029459;0.344484061003;
5.79921579361;15.5131053925;-884.547546387;190.909698486;0.157021775842;-0.0139349922538;
5.84921646118;15.606675148;-884.333984375;190.874893188;0.524416267872;0.34792521596;
5.89922046661;15.7006778717;-884.118774414;190.841827393;0.523675918579;0.348419040442;
5.94924783707;15.7950201035;-883.901855469;190.81048584;-1.70770299435;-0.0139292189851;
5.99922370911;15.8898887634;-883.683532715;190.780883789;0.527535200119;0.351327210665;
6.04922914505;15.9857444763;-883.463562012;190.75302124;0.966188251972;-0.0139338579029;
6.09922981262;16.0826873779;-883.24206543;190.726898193;0.54405939579;0.342255115509;
6.14923095703;16.3014888763;-883.017456055;190.702346802;-10.3980093002;-0.0139062283561;
6.1992430687;16.5230445862;-882.789672852;190.679351807;-10.3922204971;-0.0139312958345;
6.24926424026;16.7445449829;-882.558654785;190.657958984;1.2333741188;0.34096121788;
6.2992401123;16.9644088745;-882.324462891;190.638183594;-10.3814401627;-0.0139088043943;
6.34924411774;17.1900501251;-882.087097168;190.620010376;1.26097393036;0.336696624756;
6.399269104;17.4154911041;-881.846435547;190.603439331;-9.20197105408;-0.0139125259593;
6.44925498962;17.6445579529;-881.602478027;190.588485718;-10.3619613647;-0.0139285419136;
6.49925756454;17.875415802;-881.355285645;190.575119019;-16.1356258392;-0.056891258806;
6.5631608963;18.3423957825;-880.851013184;190.553100586;1.30556476116;0.307095229626;
6.59926843643;18.3423957825;-880.851013184;190.553100586;1.30556476116;0.307095229626;
6.64927816391;18.5781383514;-880.59387207;190.544372559;-10.3338975906;-0.013929605484;
6.69927358627;18.8170528412;-880.333312988;190.537124634;-5.72573757172;-0.0136299813166;
6.74926996231;19.0577373505;-880.069458008;190.531311035;-10.3190355301;-0.0133110722527;
6.79926347733;19.3009643555;-879.802307129;190.526901245;1.35590517521;0.26578527689;
6.84927463531;19.5453510284;-879.531555176;190.523849487;-2.06969952583;-0.0125507768244;
6.89926719666;19.7921466827;-879.257507324;190.522079468;-10.296795845;-0.012117668055;
6.94927883148;20.041311264;-878.979980469;190.52154541;-10.2887125015;-0.0116534456611;
6.9992980957;20.2919311523;-878.698974609;190.522186279;1.39921224117;0.217586770654;
7.04927539825;20.5449504852;-878.414489746;190.523925781;-8.14180183411;-0.0103655084968;
7.0992770195;20.7996063232;-878.126525879;190.526702881;1.4171257019;0.181859880686;
7.1492767334;21.0558700562;-877.834899902;190.530456543;-2.2994492054;0.0834857672453;
7.19929170609;21.3138580322;-877.539733887;190.535125732;1.44030630589;0.154588952661;
7.24928474426;21.5741004944;-877.241088867;190.540588379;1.45004975796;0.134517937899;
7.299284935;21.835603714;-876.938781738;190.546798706;-9.50667953491;0.0554367937148;
7.34933948517;22.0987701416;-876.63269043;190.553695679;1.46907246113;0.105593033135;
7.39928674698;22.3644046783;-876.322631836;190.561187744;1.16423285007;0.0439317673445;
7.44931840897;22.6304359436;-876.009643555;190.569168091;1.47948074341;0.0712437555194;
7.49929761887;22.8988361359;-875.692749023;190.577606201;1.495677948;0.0557683631778;
7.54931354523;23.1684608459;-875.372009277;190.586410522;1.49966871738;0.0408710427582;
7.5993270874;23.4391803741;-875.047485352;190.595504761;-1.19738447666;0.0110744889826;
7.64931869507;23.7121753693;-874.719177246;190.604827881;-10.1774635315;1.3551880329e-07;
7.69932174683;23.9862213135;-874.387084961;190.61428833;-7.46665525436;-3.05225767079e-05;
7.7493057251;24.2625198364;-874.051147461;190.623840332;-10.1597585678;-3.4949128036e-08;
7.79933309555;24.5401077271;-873.711303711;190.633407593;-8.78655147552;-0.00829952023923;
7.84930610657;24.8190479279;-873.367553711;190.642944336;1.55739796162;-0.0367679707706;
7.89934110641;25.0999031067;-873.019897461;190.652374268;1.56572473049;-0.0477034598589;
7.94931697845;25.3821926117;-872.668701172;190.661651611;1.57365310192;-0.056443002075;
7.999335289;25.6658153534;-872.313354492;190.670730591;1.57755756378;-0.0652832686901;
8.0493478775;25.9506778717;-871.953918457;190.679580688;1.5908588171;-0.0748225674033;
8.09934043884;26.2374401093;-871.590576172;190.688140869;1.94109284878;1.03013192643e-07;
8.1493768692;26.5263462067;-871.223205566;190.696380615;-10.0909538269;-5.34686989795e-07;
8.19934844971;26.8157787323;-870.851806641;190.704269409;1.61744725704;-0.0931047946215;
8.24935340881;27.1073207855;-870.476379395;190.711791992;1.62194418907;-0.0951398462057;
8.29935741425;27.4007797241;-870.096679688;190.718917847;-0.323436975479;-0.00030643446371;
8.3493309021;27.6952571869;-869.71307373;190.725631714;1.64405333996;-0.102655038238;
8.39935493469;27.9920310974;-869.325073242;190.731933594;0.645470738411;4.98880694977e-07;
8.44935703278;28.2898025513;-868.933227539;190.737792969;1.66224455833;-0.104541443288;
8.49935913086;28.5894088745;-868.537719727;190.74319458;1.67083144188;-0.102089196444;
8.54936122894;28.8905658722;-868.137329102;190.748168945;-1.82764077187;-7.5876118899e-07;
8.59935760498;29.1932277679;-867.733032227;190.752685547;1.68213713169;-0.0992911085486;
8.64938163757;29.4982089996;-867.324279785;190.756774902;-1.13538980484;-0.000111104411189;
8.69936275482;29.8046989441;-866.911376953;190.760437012;2.04912543297;1.11367242539e-07;
8.74937057495;30.1134910583;-866.494140625;190.763671875;-9.9823141098;-4.18874378738e-07;
8.79938697815;30.4228687286;-866.072631836;190.76651001;1.72916972637;-0.0884042754769;
8.849360466;30.734621048;-865.646850586;190.768966675;2.07768654823;3.55203653157e-08;
8.89937210083;31.048658371;-865.21661377;190.77104187;-9.95358753204;-6.98192479831e-07;
8.94937801361;31.3634223938;-864.782104492;190.772781372;1.75896286964;-0.0742751210928;
8.99936676025;31.6804847717;-864.343200684;190.774185181;1.76405572891;-0.0677057206631;
9.04937934875;31.9995765686;-863.899841309;190.775299072;-9.92436122894;-4.06849380852e-07;
9.099401474;32.3200073242;-863.451904297;190.776107788;1.7890226841;-0.0583270676434;
9.14938354492;32.6427841187;-862.999633789;190.776672363;-9.90425872803;-2.93407907748e-07;
9.1993894577;32.9671287537;-862.542785645;190.777023315;-9.89383029938;-2.27881272963e-07;
