Time,Speed,Position X,Position Y,Acceleration X,Speed X,Speed Y,Collision State,Road Identifier,Brake Force,Lane Number,Trip Meter
897.0918579,77.50051117,17065.93164,-109.3600388,-0.003260012,21.52791977,0.036884524,0,38,0,3,4401439
897.1418457,77.50035858,17066.88281,-109.8629074,-0.008495445,21.52787781,0.036947817,0,38,0,3,4401440
897.1918945,77.50022125,17067.83398,-110.3672409,-0.001773112,21.52783966,0.037014332,0,38,0,3,4401441
897.2418823,77.50002289,17068.78516,-110.8730392,0.0085044,21.52778435,0.037074558,0,38,0,3,4401442
897.2918701,77.49990845,17069.73438,-111.3803177,-0.005274683,21.52775192,0.03713087,0,38,0,3,4401443
897.3418579,77.49971008,17070.68164,-111.8890762,-0.028884083,21.52769661,0.037195805,0,38,0,3,4401444
897.3919067,77.4995575,17071.63086,-112.3992996,-0.031203277,21.52765465,0.037252847,0,38,0,3,4401445
897.4418945,77.49938202,17072.57617,-112.9110107,-0.034579881,21.52760696,0.037310168,0,38,0,3,4401446
897.4918823,77.49923706,17073.52344,-113.4241943,-0.035016946,21.527565,0.037370104,0,38,0,3,4401447
897.5418701,77.49909973,17074.46875,-113.938858,-0.031094065,21.52752876,0.037429679,0,38,0,3,4401448
897.5919189,77.49893951,17075.41406,-114.4549942,0.013548111,21.52748299,0.037492014,0,38,0,3,4401449
897.6419067,77.49876404,17076.35742,-114.9726181,0.004935697,21.5274334,0.037551228,0,38,0,3,4401450
897.6918945,77.49859619,17077.30078,-115.4917221,-0.011509617,21.52738762,0.037614353,0,38,0,3,4401451
897.7418823,77.49842072,17078.24219,-116.0123138,-0.006435892,21.52733994,0.037671313,0,38,0,3,4401452
897.7919312,77.49830627,17079.18359,-116.5343857,0.023598915,21.52730751,0.037728526,0,38,0,3,4401453
897.8419189,77.49811554,17080.12305,-117.0579376,-0.019036045,21.5272541,0.037792314,0,38,0,3,4401454
897.8919067,77.49794006,17081.06445,-117.5829849,0.003632807,21.52720451,0.037852548,0,38,0,3,4401455
897.9419556,77.49777222,17082.00195,-118.1095123,0.004982309,21.52715874,0.037911549,0,38,0,3,4401456
897.9919434,77.49768066,17082.93945,-118.6375351,-0.001802508,21.52713394,0.037968993,0,38,0,3,4401457
898.0419312,77.49749756,17083.87695,-119.167038,-0.001859779,21.52708244,0.03802352,0,38,0,3,4401458
898.0919189,77.49728394,17084.81445,-119.6980362,-0.018825877,21.52702332,0.038078669,0,38,0,3,4401459
898.1419067,77.49712372,17085.75,-120.2305222,-0.023001466,21.52697945,0.038143396,0,38,0,3,4401460
898.1918945,77.49694061,17086.68359,-120.7645035,-0.034431469,21.52692795,0.038204223,0,38,0,3,4401461
898.2419434,77.49675751,17087.61719,-121.2999725,-0.00407976,21.52687645,0.038269304,0,38,0,3,4401462
898.2919312,77.49660492,17088.55078,-121.836937,0.012485283,21.52683449,0.038322695,0,38,0,3,4401463
898.3419189,77.49645233,17089.48242,-122.3754044,0.003907321,21.52679253,0.038379662,0,38,0,3,4401464
898.3919678,77.49622345,17090.41406,-122.9153595,-0.024814073,21.52672958,0.038437728,0,38,0,3,4401465
898.4419556,77.49611664,17091.34375,-123.45681,-0.000946411,21.52669907,0.038501229,0,38,0,3,4401466
898.4919434,77.49594116,17092.27344,-123.9997559,-0.007450041,21.52664948,0.03856362,0,38,0,3,4401467
898.5419312,77.49569702,17093.20117,-124.5442047,-0.030006187,21.52658272,0.038617004,0,38,0,3,4401468
898.5919189,77.49559784,17094.12891,-125.0901489,0.023988228,21.52655411,0.038676083,0,38,0,3,4401469
898.6419678,77.49536896,17095.05664,-125.6375961,-0.02855064,21.52649117,0.038739346,0,38,0,3,4401470
898.6919556,77.49524689,17095.98242,-126.1865463,-0.011323682,21.52645683,0.038799297,0,38,0,3,4401471
898.7419434,77.49502563,17096.90625,-126.7369919,-0.027901335,21.5263958,0.038856383,0,38,0,3,4401472
898.7919312,77.49491882,17097.83008,-127.2889404,0.038632721,21.52636528,0.038908452,0,38,0,3,4401473
898.8419189,77.49465942,17098.75391,-127.842392,-0.040947381,21.52629471,0.038973935,0,38,0,3,4401474
898.8919678,77.49450684,17099.67578,-128.3973541,0.005272144,21.52625084,0.039026592,0,38,0,3,4401475
898.9419556,77.49430847,17100.59766,-128.9538116,0.011030213,21.52619743,0.039085902,0,38,0,3,4401476
898.9919434,77.49414063,17101.51758,-129.5117798,0.021091301,21.52614975,0.039138377,0,38,0,3,4401477
899.0419312,77.493927,17102.4375,-130.0712433,-0.017606433,21.52609062,0.039203793,0,38,0,3,4401478
899.09198,77.49378204,17103.35547,-130.6322327,-0.005890505,21.52605057,0.039262913,0,38,0,3,4401479
899.1419678,77.49359894,17104.27344,-131.1947174,-0.003282677,21.52599907,0.039312366,0,38,0,3,4401480
899.1919556,77.49341583,17105.19141,-131.7587128,-0.001329112,21.52594948,0.039366178,0,38,0,3,4401481
899.2419434,77.49318695,17106.10547,-132.3242035,-0.023355123,21.52588463,0.03942227,0,38,0,3,4401482
899.2919922,77.49304962,17107.02148,-132.8912201,0.02179144,21.52584648,0.039480563,0,38,0,3,4401483
899.34198,77.49280548,17107.93555,-133.4597473,-0.000873909,21.52577972,0.039542679,0,38,0,3,4401484
899.3919678,77.49268341,17108.84766,-134.0297852,-0.003750921,21.52574539,0.039596215,0,38,0,3,4401485
899.4420776,77.49250793,17109.75977,-134.6013336,6.46E-05,21.5256958,0.039652083,0,38,0,3,4401486
899.4919434,77.49230957,17110.67188,-135.1743927,0.000986179,21.5256424,0.039708003,0,38,0,3,4401487
899.5419922,77.4920578,17111.58203,-135.7489624,-0.033492323,21.52557182,0.03977349,0,38,0,3,4401488
899.59198,77.49187469,17112.49023,-136.325058,0.005745086,21.52552032,0.039837334,0,38,0,3,4401489
899.6419678,77.49168396,17113.39844,-136.9026489,-0.005024321,21.52546692,0.039894227,0,38,0,3,4401490
899.6920166,77.49147034,17114.30664,-137.4817657,0.006829551,21.52540779,0.039946884,0,38,0,3,4401491
899.7420044,77.49131012,17115.21289,-138.0624084,0.018450938,21.52536392,0.040005937,0,38,0,3,4401492
899.7919922,77.49111938,17116.11719,-138.6445465,-0.011279188,21.52531052,0.040064983,0,38,0,3,4401493
899.842041,77.49088287,17117.02148,-139.2282104,-0.025743887,21.52524567,0.040121704,0,38,0,3,4401494
899.8920288,77.49068451,17117.92578,-139.8134003,-0.02884,21.52519035,0.040180016,0,38,0,3,4401495
899.9420166,77.49052429,17118.82813,-140.4001007,-0.01122869,21.52514648,0.040230911,0,38,0,3,4401496
899.9920044,77.49028015,17119.72852,-140.9883118,-0.000604654,21.52507782,0.040285964,0,38,0,3,4401497
900.0419922,77.49008942,17120.62891,-141.5780487,-0.032690782,21.52502441,0.040347248,0,38,0,3,4401498
900.092041,77.48989105,17121.52734,-142.1693115,-0.002969596,21.5249691,0.040402938,0,38,0,3,4401499
900.1420288,77.48970795,17122.42578,-142.762085,0.011541091,21.52491951,0.040460605,0,38,0,3,4401500
900.1920166,77.48949432,17123.32422,-143.3563843,-0.037692267,21.52486038,0.040514369,0,38,0,3,4401501
900.2420044,77.48929596,17124.2207,-143.9521942,0.007060076,21.52480507,0.040572748,0,38,0,3,4401502
900.2919922,77.48908997,17125.11523,-144.54953,-0.004753315,21.52474785,0.040624741,0,38,0,3,4401503
900.342041,77.48887634,17126.00977,-145.1483917,-0.017918736,21.52468681,0.040681403,0,38,0,3,4401504
900.3920288,77.48871613,17126.90234,-145.7487793,0.017642917,21.52464294,0.040749732,0,38,0,3,4401505
900.4420166,77.48847198,17127.79492,-146.3506927,-0.012933441,21.52457619,0.040799472,0,38,0,3,4401506
900.4920654,77.48825836,17128.68555,-146.9541168,0.006935928,21.52451706,0.040853079,0,38,0,3,4401507
900.5419922,77.48809814,17129.57617,-147.5590668,0.023159709,21.52447128,0.040908743,0,38,0,3,4401508
900.592041,77.48789215,17130.46484,-148.1655426,-0.013206402,21.52441406,0.040966019,0,38,0,3,4401509
900.6420288,77.48764038,17131.35352,-148.7735443,0.006088714,21.52434349,0.041023046,0,38,0,3,4401510
900.6920166,77.48748016,17132.24023,-149.3830719,0.026124682,21.52429962,0.041080065,0,38,0,3,4401511
900.7420044,77.48728943,17133.12695,-149.9941254,0.026588483,21.52424622,0.041142277,0,38,0,3,4401512
900.7920532,77.48707581,17134.01172,-150.6066895,-0.001937144,21.52418709,0.041198019,0,38,0,3,4401513
900.842041,77.48686981,17134.89453,-151.2207947,0.00021577,21.52412987,0.041245166,0,38,0,3,4401514
900.8920288,77.4865799,17135.77734,-151.8364258,0.008024913,21.52404976,0.041300274,0,38,0,3,4401515
900.9420776,77.48636627,17136.66016,-152.4535828,-0.007284669,21.52399063,0.041363392,0,38,0,3,4401516
900.9920654,77.48613739,17137.54102,-153.0722504,-0.003730941,21.52392769,0.041421559,0,38,0,3,4401517
901.0420532,77.48595428,17138.41992,-153.6924591,0.008228464,21.52387619,0.041480314,0,38,0,3,4401518
901.092041,77.48575592,17139.29883,-154.3141937,0.018786784,21.52382088,0.041529302,0,38,0,3,4401519
901.1420898,77.4855423,17140.17578,-154.9374542,-0.003772209,21.52376175,0.041589167,0,38,0,3,4401520
901.1920776,77.48527527,17141.05273,-155.5622559,-0.02543257,21.52368736,0.04165177,0,38,0,3,4401521
901.2420654,77.48506927,17141.92773,-156.1885681,-0.024756968,21.52363014,0.041711092,0,38,0,3,4401522
901.2920532,77.4848938,17142.80078,-156.8164215,-0.007281554,21.52358055,0.041763499,0,38,0,3,4401523
901.3421021,77.48468781,17143.67383,-157.4457855,0.037170216,21.52352524,0.041817952,0,38,0,3,4401524
901.3920898,77.48448181,17144.54688,-158.0766907,0.035078179,21.52346802,0.041875217,0,38,0,3,4401525
901.4420776,77.48418427,17145.41602,-158.7091217,-0.036770903,21.52338409,0.041938029,0,38,0,3,4401526
901.4920654,77.4839859,17146.28711,-159.3430939,0.019733325,21.52332878,0.041991096,0,38,0,3,4401527
901.5421143,77.48379517,17147.1543,-159.9785767,0.024559112,21.52327728,0.042039886,0,38,0,3,4401528
901.592041,77.48352814,17148.02148,-160.6156006,0.014612328,21.5232029,0.042102057,0,38,0,3,4401529
901.6420898,77.48327637,17148.88867,-161.2541504,-0.021897526,21.52313232,0.04216237,0,38,0,3,4401530
901.6920776,77.48306274,17149.75391,-161.8942261,0.003221797,21.5230732,0.04221781,0,38,0,3,4401531
901.7420654,77.48284912,17150.61719,-162.5358276,-0.010334902,21.52301407,0.042265479,0,38,0,3,4401532
901.7921143,77.48258972,17151.48047,-163.1789703,-0.028072307,21.52294159,0.042318441,0,38,0,3,4401533
901.8421021,77.48240662,17152.3418,-163.8236389,0.018177321,21.52289009,0.042371929,0,38,0,3,4401534
901.8920898,77.48220825,17153.20313,-164.4698334,0.002854994,21.52283669,0.0424366,0,38,0,3,4401535
901.9420776,77.48189545,17154.0625,-165.117569,-0.003019887,21.52274895,0.042493157,0,38,0,3,4401536
901.9920654,77.48168182,17154.91992,-165.7668304,0.003564578,21.52268982,0.04255363,0,38,0,3,4401537
902.0421143,77.48152161,17155.77734,-166.4176178,0.034035634,21.52264595,0.042602159,0,38,0,3,4401538
902.0921021,77.48130035,17156.63281,-167.069931,0.00282132,21.52258301,0.042657591,0,38,0,3,4401539
902.1420898,77.4810791,17157.48828,-167.7237854,-0.002545618,21.52252197,0.042719964,0,38,0,3,4401540
902.1921387,77.4807663,17158.3418,-168.3791504,-0.040595882,21.52243423,0.042777285,0,38,0,3,4401541
902.2421265,77.48059845,17159.19531,-169.0360718,0.025257343,21.52238846,0.042830057,0,38,0,3,4401542
902.2921143,77.48031616,17160.04492,-169.6945038,0.000676701,21.52231026,0.042893704,0,38,0,3,4401543
902.3421631,77.48007202,17160.89648,-170.3544769,-0.005621308,21.52224159,0.042943005,0,38,0,3,4401544
902.3921509,77.47984314,17161.74414,-171.015976,0.017679274,21.52217865,0.042997766,0,38,0,3,4401545
902.4421387,77.47961426,17162.5918,-171.6790009,0.023297075,21.52211571,0.043053903,0,38,0,3,4401546
902.4921265,77.47939301,17163.4375,-172.3435516,0.023279328,21.52205276,0.043111481,0,38,0,3,4401547
902.5421143,77.47910309,17164.2832,-173.0096436,0.003845396,21.52197266,0.043170996,0,38,0,3,4401548
902.5921021,77.47890472,17165.12695,-173.6772614,-0.004329788,21.52191734,0.043225095,0,38,0,3,4401549
902.6421509,77.47866058,17165.9707,-174.346405,0.025344366,21.52185059,0.043274906,0,38,0,3,4401550
902.6921387,77.47837067,17166.8125,-175.0170746,-0.034007099,21.52177048,0.043340795,0,38,0,3,4401551
902.7421265,77.47812653,17167.65234,-175.6892853,0.004888814,21.52170181,0.043396138,0,38,0,3,4401552
902.7921143,77.47789001,17168.49219,-176.3630219,-0.040868238,21.52163506,0.043446604,0,38,0,3,4401553
902.8421631,77.47773743,17169.33008,-177.0382843,0.026684385,21.52159309,0.043508943,0,38,0,3,4401554
902.8921509,77.4774704,17170.16602,-177.7150726,0.025273062,21.52151871,0.043556008,0,38,0,3,4401555
902.9421387,77.47715759,17171.00195,-178.3933868,0.002147,21.52143288,0.043616898,0,38,0,3,4401556
902.9921265,77.47689819,17171.83594,-179.0732422,-0.003138694,21.5213604,0.043675933,0,38,0,3,4401557
903.0421143,77.47666168,17172.66797,-179.7546082,-0.014129882,21.52129555,0.043727282,0,38,0,3,4401558
903.0921631,77.47644043,17173.5,-180.4375153,-0.014154953,21.52123451,0.043784529,0,38,0,3,4401559
903.1421509,77.47616577,17174.33008,-181.121933,0.004134102,21.52115631,0.043843456,0,38,0,3,4401560
903.1921387,77.47589874,17175.16016,-181.8078918,-0.033723298,21.52108383,0.043899108,0,38,0,3,4401561
903.2421875,77.47564697,17175.98633,-182.4953766,-0.001003496,21.52101326,0.043952078,0,38,0,3,4401562
903.2921753,77.47545624,17176.81445,-183.1843872,0.026664766,21.52095985,0.044002771,0,38,0,3,4401563
903.3421631,77.47516632,17177.63867,-183.8749237,-0.027844111,21.52087975,0.044063117,0,38,0,3,4401564
903.3921509,77.47496796,17178.46289,-184.5669861,-0.007941869,21.52082443,0.0441209,0,38,0,3,4401565
903.4421387,77.47464752,17179.28516,-185.2605591,-0.04428453,21.52073479,0.044185631,0,38,0,3,4401566
903.4921875,77.47442627,17180.10742,-185.9556732,-0.035908181,21.52067375,0.044256594,0,38,0,3,4401567
903.5421753,77.47423553,17180.93555,-186.6592865,-0.004790059,21.52062035,0.04432236,0,38,0,3,4401568
903.5921631,77.47399902,17181.75391,-187.3574524,0.024278307,21.5205555,0.044396464,0,38,0,3,4401569
903.6421509,77.47367096,17182.56445,-188.0501404,-0.019940779,21.52046394,0.044463258,0,38,0,3,4401570
903.6921997,77.47344208,17183.38086,-188.7513275,0.003485035,21.520401,0.044509798,0,38,0,3,4401571
903.7421875,77.4732666,17184.19531,-189.4540405,-0.010231514,21.52035141,0.044527739,0,38,0,3,4401572
903.7922363,77.47302246,17185.00781,-190.1582489,-0.02566302,21.52028465,0.044529498,0,38,0,3,4401573
903.8422241,77.47290039,17185.82031,-190.8639679,-0.007658039,21.52025032,0.044482753,0,38,0,3,4401574
903.8922119,77.4726944,17186.63086,-191.5711823,-0.023936398,21.5201931,0.044398587,0,38,0,3,4401575
903.9421997,77.47259521,17187.44141,-192.279892,0.036276028,21.5201664,0.044257671,0,38,0,3,4401576
903.9922485,77.47239685,17188.25,-192.9900665,-0.034914758,21.52011108,0.044068001,0,38,0,3,4401577
904.0422363,77.4723053,17189.05664,-193.7017059,0.00471114,21.52008438,0.043810289,0,38,0,3,4401578
904.0922241,77.47223663,17189.86328,-194.4147949,-0.034134172,21.52006531,0.043502085,0,38,0,3,4401579
904.1422119,77.47226715,17190.66797,-195.129303,0.043577056,21.52007484,0.043131702,0,38,0,3,4401580
904.1922607,77.47225189,17191.4707,-195.8452454,0.024868477,21.52006912,0.042705171,0,38,0,3,4401581
904.2422485,77.47219849,17192.28125,-196.5697479,-0.035009921,21.52005577,0.042221017,0,38,0,3,4401582
904.2922363,77.47225952,17193.07422,-197.2812653,0.010571857,21.52007294,0.041703824,0,38,0,3,4401583
904.3422241,77.4723053,17193.88086,-198.0085144,0.002508963,21.52008438,0.041106522,0,38,0,3,4401584
904.3922119,77.47241974,17194.67188,-198.7226868,0.000921989,21.52011681,0.040484153,0,38,0,3,4401585
904.4422607,77.47258759,17195.46875,-199.4453583,-0.014529946,21.52016258,0.039808095,0,38,0,3,4401586
904.4922485,77.47280884,17196.27344,-200.1765594,0.024399465,21.52022362,0.039078306,0,38,0,3,4401587
904.5422363,77.47297668,17197.06055,-200.8945313,-0.000687381,21.5202713,0.038336985,0,38,0,3,4401588
904.5922241,77.47322083,17197.86133,-201.6282196,-0.021086954,21.52033997,0.037538636,0,38,0,3,4401589
904.6422119,77.47354126,17198.6543,-202.3558655,0.025464479,21.5204277,0.036726486,0,38,0,3,4401590
904.6922607,77.47385406,17199.44531,-203.0846863,0.028035445,21.52051544,0.035908714,0,38,0,3,4401591
904.7422485,77.47412872,17200.22852,-203.8073425,0.001225032,21.52059174,0.035096463,0,38,0,3,4401592
904.7922363,77.47451019,17201.02539,-204.5457153,0.01528727,21.52069664,0.034259342,0,38,0,3,4401593
904.8422852,77.47492981,17201.81445,-205.2778931,0.025641447,21.5208149,0.033440828,0,38,0,3,4401594
904.8922729,77.47535706,17202.60156,-206.0111237,0.028086917,21.52093315,0.032634757,0,38,0,3,4401595
904.9422607,77.47574615,17203.38867,-206.7454071,0.007493629,21.52103996,0.031841412,0,38,0,3,4401596
904.9923096,77.47615814,17204.17383,-207.4806976,0.004120594,21.5211544,0.031063797,0,38,0,3,4401597
905.0422363,77.47663116,17204.95898,-208.21698,-0.014046974,21.52128601,0.030301508,0,38,0,3,4401598
905.0922241,77.47714996,17205.74414,-208.9542236,-0.006004544,21.52143097,0.02956944,0,38,0,3,4401599
905.1422729,77.47767639,17206.52539,-209.6924133,-0.002071012,21.52157593,0.02885499,0,38,0,3,4401600
905.1922607,77.4781723,17207.30859,-210.4315338,0.01133322,21.52171516,0.028163347,0,38,0,3,4401601
905.2422485,77.4787674,17208.08984,-211.1715393,0.013501626,21.5218792,0.027486749,0,38,0,3,4401602
905.2922363,77.47925568,17208.87109,-211.9124451,-0.02167799,21.52201462,0.026834866,0,38,0,3,4401603
905.3422241,77.47984314,17209.65039,-212.6541901,0.014527422,21.52217865,0.02619754,0,38,0,3,4401604
905.3922729,77.48042297,17210.42773,-213.3967896,-0.015702674,21.52233887,0.02557905,0,38,0,3,4401605
905.4423218,77.48098755,17211.20703,-214.1401978,-0.002745789,21.52249718,0.024968471,0,38,0,3,4401606
905.4922485,77.48162079,17211.98438,-214.8843994,-0.015217839,21.52267265,0.024372293,0,38,0,3,4401607
905.5422974,77.4822464,17212.75977,-215.6293945,0.012660977,21.52284622,0.023796538,0,38,0,3,4401608
905.5922852,77.48285675,17213.53711,-216.3751526,-0.009682812,21.52301598,0.023237016,0,38,0,3,4401609
905.6422729,77.48348236,17214.3125,-217.1216583,0.002440338,21.52318954,0.022683885,0,38,0,3,4401610
905.6923218,77.48416138,17215.08594,-217.8688812,-0.000412127,21.52337837,0.022136847,0,38,0,3,4401611
905.7423096,77.4848175,17215.85938,-218.6168365,0.016282782,21.52355957,0.021604173,0,38,0,3,4401612
905.7922974,77.48545074,17216.63281,-219.3654633,0.000348328,21.52373695,0.021087397,0,38,0,3,4401613
905.8422852,77.48616791,17217.40625,-220.1147919,-0.001694471,21.52393532,0.020582892,0,38,0,3,4401614
905.892334,77.48681641,17218.17773,-220.8647614,0.002723675,21.52411461,0.020080049,0,38,0,3,4401615
905.9423218,77.48750305,17218.94922,-221.615387,-0.02651288,21.52430534,0.019579267,0,38,0,3,4401616
905.9923096,77.4882431,17219.71875,-222.3666229,0.017856413,21.52451134,0.019084066,0,38,0,3,4401617
906.0422974,77.48894501,17220.49023,-223.1184845,-0.004252844,21.52470779,0.01859347,0,38,0,3,4401618
906.0922852,77.48967743,17221.25977,-223.8709412,0.033522844,21.52490997,0.018103646,0,38,0,3,4401619
906.142334,77.49041748,17222.02734,-224.6239777,0.028690131,21.52511597,0.017611384,0,38,0,3,4401620
906.1923218,77.4911499,17222.79688,-225.3775635,0.022344097,21.52532005,0.017118959,0,38,0,3,4401621
906.2423096,77.49181366,17223.56445,-226.1316986,0.002008897,21.52550316,0.016616296,0,38,0,3,4401622
906.2922974,77.49255371,17224.33203,-226.8863678,0.002953638,21.52570915,0.016108714,0,38,0,3,4401623
906.3422852,77.49334717,17225.09961,-227.6415405,-0.001086172,21.5259304,0.015598947,0,38,0,3,4401624
906.392334,77.49404907,17225.86523,-228.3972015,-0.012580195,21.52612495,0.015083628,0,38,0,3,4401625
906.4423218,77.49484253,17226.63086,-229.1533356,-0.012789802,21.52634621,0.014561949,0,38,0,3,4401626
906.4923096,77.49560547,17227.39648,-229.9099274,-0.005637327,21.52655602,0.014032174,0,38,0,3,4401627
906.5422974,77.49641418,17228.16211,-230.6669617,0.023150828,21.52678108,0.013495433,0,38,0,3,4401628
906.5924072,77.49716187,17228.92578,-231.424408,0.009915223,21.52698898,0.012957115,0,38,0,3,4401629
906.642334,77.49794006,17229.69141,-232.1822662,-0.020188615,21.52720451,0.012407292,0,38,0,3,4401630
906.6923218,77.49875641,17230.45508,-232.940506,0.014089125,21.52743149,0.011855222,0,38,0,3,4401631
906.7423706,77.49958801,17231.21875,-233.6991119,0.021397466,21.52766228,0.011294275,0,38,0,3,4401632
906.7923584,77.50038147,17231.98242,-234.4580536,0.026318856,21.52788353,0.010730594,0,38,0,3,4401633
906.8424072,77.50115204,17232.74414,-235.2173309,0.001959713,21.52809715,0.01016772,0,38,0,3,4401634
906.892334,77.50195313,17233.50781,-235.9769135,-0.006115195,21.52832031,0.009592002,0,38,0,3,4401635
906.9423218,77.50279236,17234.26953,-236.7367706,0.018357249,21.52855301,0.00901714,0,38,0,3,4401636
906.9923706,77.50357056,17235.0332,-237.4969177,0.001971793,21.52877045,0.008442943,0,38,0,3,4401637
907.0423584,77.50439453,17235.79492,-238.257309,0.006138463,21.52899933,0.007868937,0,38,0,3,4401638
907.0923462,77.50519562,17236.55664,-239.0179291,0.009288168,21.52922058,0.007294105,0,38,0,3,4401639
907.142334,77.50600433,17237.31836,-239.7787628,0.011997863,21.52944565,0.006720286,0,38,0,3,4401640
907.1923218,77.50683594,17238.08008,-240.5397797,-0.005917935,21.52967644,0.006140178,0,38,0,3,4401641
907.2423706,77.5076828,17238.83984,-241.3009949,0.015511287,21.52991104,0.005564382,0,38,0,3,4401642
907.2923584,77.508461,17239.60156,-242.0623474,-0.013602591,21.53012848,0.004990994,0,38,0,3,4401643
907.3423462,77.50932312,17240.36328,-242.8238373,0.010522309,21.5303669,0.004416306,0,38,0,3,4401644
907.392395,77.51011658,17241.12305,-243.5854492,-0.011967419,21.53058815,0.003836873,0,38,0,3,4401645
907.4423828,77.51092529,17241.88477,-244.347168,0.010878947,21.53081322,0.003249639,0,38,0,3,4401646
907.4923706,77.51171875,17242.64453,-245.108963,-0.00827669,21.53103256,0.002666539,0,38,0,3,4401647
907.5423584,77.51251984,17243.39063,-245.8555756,0.015466841,21.53125572,0.002105949,0,38,0,3,4401648
907.5913696,77.51330566,17244.15039,-246.6174774,-0.003247761,21.53147316,0.001553261,0,38,0,3,4401649
907.6413574,77.51409912,17244.91211,-247.379425,-0.010309297,21.53169441,0.001018401,0,38,0,3,4401650
907.6913452,77.5149231,17245.67188,-248.1413727,0.006085441,21.53192329,0.000512035,0,38,0,3,4401651
907.741394,77.51571655,17246.43164,-248.9033356,0.011810292,21.53214455,4.01E-05,0,38,0,3,4401652
907.7913818,77.5164566,17247.19336,-249.6652832,0.006954561,21.53234863,-0.000386004,0,38,0,3,4401653
907.8413696,77.51728821,17247.95313,-250.4272003,0.014782919,21.53257942,-0.000772246,0,38,0,3,4401654
907.8914185,77.51803589,17248.71484,-251.1891022,-0.002640756,21.53278732,-0.001112304,0,38,0,3,4401655
907.9414063,77.5188446,17249.47461,-251.9509735,0.015841033,21.53301239,-0.001400038,0,38,0,3,4401656
907.991394,77.51956177,17250.23633,-252.7127838,0.012322491,21.53321075,-0.001640801,0,38,0,3,4401657
908.0413818,77.52035522,17250.99805,-253.4745483,0.005184653,21.53343201,-0.001820188,0,38,0,3,4401658
908.0914307,77.52108765,17251.75781,-254.2362671,0.023903565,21.53363609,-0.001940652,0,38,0,3,4401659
908.1414185,77.52182007,17252.51953,-254.9979401,-0.023634421,21.53383827,-0.002014089,0,38,0,3,4401660
908.1914063,77.52262115,17253.2793,-255.759552,0.007835497,21.53406143,-0.002051,0,38,0,3,4401661
908.241394,77.52334595,17254.04102,-256.5211182,-0.004516236,21.53426361,-0.002047249,0,38,0,3,4401662
908.2913818,77.52406311,17254.80273,-257.2826233,0.003341148,21.53446198,-0.001998635,0,38,0,3,4401663
908.3413696,77.52480316,17255.56445,-258.0440979,0.003244817,21.53466797,-0.001917086,0,38,0,3,4401664
908.3914185,77.52555847,17256.32617,-258.8055115,-0.011320801,21.53487778,-0.001810402,0,38,0,3,4401665
908.4414063,77.52629852,17257.08594,-259.5668945,0.006140693,21.53508377,-0.001676026,0,38,0,3,4401666
908.491394,77.52702332,17257.84766,-260.3282166,-0.004480009,21.53528404,-0.001524144,0,38,0,3,4401667
908.5413818,77.52774811,17258.60938,-261.0895386,-0.00012068,21.53548622,-0.001349593,0,38,0,3,4401668
908.5914307,77.52850342,17259.37109,-261.8508301,0.018591342,21.53569603,-0.00116752,0,38,0,3,4401669
908.6414185,77.52922058,17260.13281,-262.6120911,0.020042546,21.53589439,-0.000983446,0,38,0,3,4401670
908.6914063,77.52991486,17260.89453,-263.3733521,0.002701494,21.53608704,-0.000797957,0,38,0,3,4401671
908.7414551,77.53063965,17261.65625,-264.1345825,0.002147431,21.53628922,-0.000607626,0,38,0,3,4401672
908.7914429,77.53136444,17262.41797,-264.8958435,-0.008784941,21.53648949,-0.000431468,0,38,0,3,4401673
908.8414917,77.53209686,17263.17969,-265.657074,0.016283061,21.53669357,-0.000265496,0,38,0,3,4401674
908.8914185,77.5328064,17263.94141,-266.418335,0.010204622,21.53689003,-0.000101966,0,38,0,3,4401675
908.9414673,77.53347015,17264.70313,-267.1795654,0.013237487,21.53707504,5.05E-05,0,38,0,3,4401676
908.9914551,77.53416443,17265.46484,-267.9408569,0.007104999,21.53726768,0.000178711,0,38,0,3,4401677
909.0415039,77.53488922,17266.22656,-268.7021179,0.002306798,21.53746986,0.000291316,0,38,0,3,4401678
909.0914307,77.53556824,17266.98828,-269.4634399,-0.000511481,21.53765678,0.000387993,0,38,0,3,4401679
909.1414795,77.53627014,17267.75,-270.224762,-0.001871521,21.53785324,0.000464614,0,38,0,3,4401680
909.1914673,77.53694153,17268.51172,-270.9861145,0.003514525,21.53804016,0.000528445,0,38,0,3,4401681
909.2414551,77.53762817,17269.27344,-271.7474976,0.020865636,21.5382309,0.000583812,0,38,0,3,4401682
909.2914429,77.53830719,17270.03516,-272.5088806,0.007124838,21.53841782,0.000618649,0,38,0,3,4401683
909.3414917,77.53897858,17270.79492,-273.2703247,0.001950539,21.53860474,0.000638197,0,38,0,3,4401684
909.3914185,77.53961182,17271.55664,-274.0317688,-0.010988122,21.53878021,0.000643003,0,38,0,3,4401685
909.4414673,77.54032898,17272.31836,-274.7932434,-0.001013455,21.53898048,0.000635367,0,38,0,3,4401686
909.4915161,77.54097748,17273.08008,-275.5547485,-0.015624666,21.53915977,0.000622848,0,38,0,3,4401687
909.5415039,77.54161835,17273.8418,-276.3162842,0.004223936,21.53933907,0.000590345,0,38,0,3,4401688
909.5914917,77.54228973,17274.60352,-277.0778198,0.003361681,21.53952408,0.000546189,0,38,0,3,4401689
