Time;Speed;Position X;Position Y;Acceleration X;Speed X;Speed Y;Collision State;Road Identifier;Brake Force;Lane Number;Cartesian Distance;Cartesian Distance;
112.049339294;78.2887039185;3529.66308594;-1.11945652962;0.00540017569438;21.7468624115;-0.00668827584013;0.0;68.0;0.0;3.0;4.96232557297;4.96232557297;
112.099365234;78.2893295288;3530.75048828;-1.10222089291;0.026052583009;21.7470359802;-0.00675508240238;0.0;68.0;0.0;3.0;4.8630566597;4.8630566597;
112.149360657;78.2898254395;3531.83764648;-1.08467686176;-0.00284752575681;21.7471733093;-0.0068123023957;0.0;68.0;0.0;3.0;4.76373434067;4.76373434067;
112.199363708;78.2904205322;3532.92480469;-1.06682014465;0.0113845262676;21.7473392487;-0.00687231495976;0.0;68.0;0.0;3.0;4.66450738907;4.66450738907;
112.249351501;78.2909545898;3534.01220703;-1.04864788055;-0.00126321357675;21.7474880219;-0.00693303719163;0.0;68.0;0.0;3.0;4.56529855728;4.56529855728;
112.299369812;78.2915420532;3535.09936523;-1.03015840054;0.00705905957147;21.7476501465;-0.00698462082073;0.0;68.0;0.0;3.0;4.4661488533;4.4661488533;
112.349349976;78.2920837402;3536.18652344;-1.01134634018;-0.000289014336886;21.747800827;-0.00705177756026;0.0;68.0;0.0;3.0;4.36697149277;4.36697149277;
112.399383545;78.2926330566;3537.27392578;-0.992211103439;-0.00811549834907;21.7479534149;-0.0071165128611;0.0;68.0;0.0;3.0;4.26793050766;4.26793050766;
112.449356079;78.2931976318;3538.36108398;-0.972750246525;0.00967164803296;21.7481098175;-0.00717685278505;0.0;68.0;0.0;3.0;4.16880893707;4.16880893707;
112.49937439;78.2937316895;3539.44824219;-0.952960371971;0.00476019596681;21.7482585907;-0.00723683275282;0.0;68.0;0.0;3.0;4.06987476349;4.06987476349;
112.549385071;76.7992172241;3540.52441406;-0.933088362217;-8.87927532196;21.3331165314;-0.00947364699095;0.0;68.0;295.511993408;3.0;3.97087883949;3.97087883949;
