Time;Acceleration X;Acceleration Y;Position X;Position Y;
3.85015702248;1.18968176842;-0.145585164428;-892.602844238;193.439224243;
3.90014433861;-9.91660308838;0.00730272661895;-892.413818359;193.368530273;
3.95017266273;-1.15973234177;-0.024876344949;-892.222229004;193.296127319;
4.00014925003;-8.65119171143;0.00575727783144;-892.028015137;193.222106934;
4.05016136169;1.22345221043;-0.0710201188922;-891.831237793;193.146591187;
4.10016918182;-1.54690504074;0.00409676646814;-891.631530762;193.069595337;
4.15016555786;1.24756610394;-0.0251652244478;-891.429077148;192.991333008;
4.2001581192;-19.036699295;0.00466898176819;-891.223754883;192.911834717;
4.2501707077;1.26149249077;0.0253418143839;-891.015441895;192.831253052;
4.30016565323;-4.8886384964;6.94908692367e-07;-890.804199219;192.749740601;
4.35018110275;1.26902997494;0.08279491961;-890.58984375;192.66746521;
